,condName,__name__,MooringFile,HydroFile|WaveHs,HydroFile|WaveTp,HydroFile|WaveDir,HydroFile|WaveSeed(1),HydroFile|CurrMod,HydroFile|CurrDIV,HydroFile|CurrDIDir,InflowFile|PropagationDir,InflowFile|FileName_BTS,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
0,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S1,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,616750923,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed1.bts""",0,,,,,,,,10.59,0.14
1,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S2,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1277587284,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed2.bts""",0,,,,,,,,10.59,0.14
2,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S3,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,656060238,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed3.bts""",0,,,,,,,,10.59,0.14
3,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S4,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,70252660,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed4.bts""",0,,,,,,,,10.59,0.14
4,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S5,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-231648373,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed5.bts""",0,,,,,,,,10.59,0.14
5,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S6,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1936996978,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed6.bts""",0,,,,,,,,10.59,0.14
6,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S7,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,1735223515,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed7.bts""",0,,,,,,,,10.59,0.14
7,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S8,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,1745191810,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed8.bts""",0,,,,,,,,10.59,0.14
8,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S9,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1945807222,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed9.bts""",0,,,,,,,,10.59,0.14
9,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S10,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,1077657138,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed10.bts""",0,,,,,,,,10.59,0.14
10,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S11,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,1527259702,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed11.bts""",0,,,,,,,,10.59,0.14
11,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S12,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1030885534,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed12.bts""",0,,,,,,,,10.59,0.14
12,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S13,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1945083591,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed13.bts""",0,,,,,,,,10.59,0.14
13,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S14,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,1764962671,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed14.bts""",0,,,,,,,,10.59,0.14
14,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S15,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,779520960,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed15.bts""",0,,,,,,,,10.59,0.14
15,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S16,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,1436891904,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed16.bts""",0,,,,,,,,10.59,0.14
16,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S17,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-730769743,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed17.bts""",0,,,,,,,,10.59,0.14
17,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S18,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1935594054,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed18.bts""",0,,,,,,,,10.59,0.14
18,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S19,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,326109465,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed19.bts""",0,,,,,,,,10.59,0.14
19,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S20,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-950012979,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed20.bts""",0,,,,,,,,10.59,0.14
20,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S21,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-329590520,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed21.bts""",0,,,,,,,,10.59,0.14
21,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S22,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,308041018,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed22.bts""",0,,,,,,,,10.59,0.14
22,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S23,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-172126049,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed23.bts""",0,,,,,,,,10.59,0.14
23,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S24,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1495925177,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed24.bts""",0,,,,,,,,10.59,0.14
24,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S25,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,956053432,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed25.bts""",0,,,,,,,,10.59,0.14
25,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S26,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,696150028,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed26.bts""",0,,,,,,,,10.59,0.14
26,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S27,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,246055526,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed27.bts""",0,,,,,,,,10.59,0.14
27,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S28,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1360756145,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed28.bts""",0,,,,,,,,10.59,0.14
28,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S29,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-1184698103,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed29.bts""",0,,,,,,,,10.59,0.14
29,DLC1.6_0,Run_P200_C135_L1430_clump40_DLC1.6_0_S30,"""Moordyn_P200_C135_L1430_clump40_DLC1.6_0.dat""",10.5,18.7,0,-2069752865,1,0.92,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC1.6_seed30.bts""",0,,,,,,,,10.59,0.14
30,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S1,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-761627469,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed1.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
31,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S2,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,2073531782,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed2.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
32,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S3,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,41811728,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed3.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
33,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S4,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,1252439177,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed4.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
34,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S5,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,451632258,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed5.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
35,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S6,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1701447420,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed6.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
36,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S7,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-971886167,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed7.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
37,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S8,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,201616016,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed8.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
38,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S9,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-2118491553,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed9.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
39,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S10,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1290399183,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed10.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
40,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S11,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,286729534,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed11.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
41,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S12,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1721082839,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed12.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
42,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S13,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,1754949579,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed13.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
43,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S14,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,1962224185,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed14.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
44,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S15,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-499222695,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed15.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
45,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S16,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1391612363,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed16.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
46,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S17,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,141561280,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed17.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
47,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S18,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1811209210,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed18.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
48,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S19,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-558332422,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed19.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
49,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S20,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,692641584,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed20.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
50,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S21,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1152789551,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed21.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
51,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S22,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-2082196313,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed22.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
52,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S23,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,1604750523,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed23.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
53,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S24,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,879674121,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed24.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
54,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S25,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,511471906,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed25.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
55,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S26,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,1169108221,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed26.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
56,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S27,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,1107740543,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed27.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
57,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S28,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,-1754466253,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed28.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
58,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S29,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,347601855,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed29.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
59,DLC6.1_0,Run_P200_C135_L1430_clump40_DLC6.1_0_S30,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_0.dat""",11.8,19.8,0,767620246,1,1.28,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed30.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,39.44,0.11
60,SLC_0,Run_P200_C135_L1430_clump40_SLC_0_S1,"""Moordyn_P200_C135_L1430_clump40_SLC_0.dat""",13.7,21.4,0,-531700976,1,1.44,0,0,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed1.bts""",0,0.0,0.0,90.0,90.0,90.0,0.0,,42.97,0.11
